"Mouse","Stage","Behavior","Time","Amplitude","SEM"
7,"Baseline","Nest",950,0.17,0.17
7,"Baseline","Nest",960,0.28,0.16
7,"Baseline","Nest",970,0.55,0.32
7,"Baseline","Nest",980,1.25,0.7
7,"Baseline","Nest",990,0.75,0.44
7,"Baseline","Nest",1000,0.4,0.4
7,"Baseline","Nest",1010,0.82,0.49
7,"Baseline","Nest",1020,0.5,0.44
7,"Baseline","Nest",1030,1.05,0.61
7,"Baseline","Nest",1040,0.5,0.4
7,"Baseline","Nest",1050,0.7,0.32
7,"Baseline","Nest",1060,1.65,0.15
7,"Baseline","Nest",1070,1.92,0.31
7,"Baseline","Nest",1080,0.87,0.37
7,"Baseline","Nest",1090,0.55,0.43
7,"Baseline","Nest",1100,0.75,0.57
7,"Baseline","Nest",1110,0.57,0.45
7,"Baseline","Nest",1120,0.37,0.19
7,"Baseline","Nest",1130,0.57,0.33
7,"Baseline","Nest",1140,0.33,0.18
7,"Baseline","Nest",1150,0.82,0.69
7,"Baseline","Nest",1160,0.72,0.33
7,"Baseline","Nest",1170,0.55,0.34
7,"Baseline","Nest",1180,0.23,0.23
7,"Baseline","Nest",1190,0.72,0.72
7,"Baseline","Nest",1200,0.47,0.16
7,"Baseline","Nest",1210,0.5,0.37
7,"Baseline","Nest",1220,0.53,0.19
7,"Baseline","Nest",1230,0.3,0.3
7,"Baseline","Nest",1240,0.42,0.42
7,"Baseline","Nest",1250,0.65,0.5
7,"Baseline","Nest",1260,0.33,0.18
7,"Baseline","Nest",1270,0.35,0.32
7,"Baseline","Nest",1280,0.15,0.12
7,"Baseline","Nest",1290,0.08,0.05
7,"Baseline","Nest",1300,0.95,0.52
7,"Baseline","Nest",1310,0.7,0.42
7,"Baseline","Nest",1320,1.02,0.61
7,"Baseline","Nest",1330,0.25,0.13
7,"Baseline","Nest",1340,0.3,0.13
7,"Baseline","Nest",1350,1,0.68
7,"Baseline","Nest",1360,1,0.31
7,"Baseline","Nest",1370,1.48,0.51
7,"Baseline","Nest",1380,1.98,0.59
7,"Baseline","Nest",1390,1.48,0.31
7,"Baseline","Nest",1400,1.15,0.39
7,"Baseline","Nest",1410,1.4,0.29
7,"Baseline","Nest",1420,1.12,0.36
7,"Baseline","Nest",1430,0.9,0.44
7,"Post","Nest",0,1.97,0.48
7,"Post","Nest",10,2.92,0.21
7,"Post","Nest",20,2.35,0.69
7,"Post","Nest",30,2.08,0.8
7,"Post","Nest",40,1.68,0.67
7,"Post","Nest",50,2.15,0.25
7,"Post","Nest",60,1.15,0.61
7,"Post","Nest",70,1.95,0.58
7,"Post","Nest",80,1.5,0.53
7,"Post","Nest",90,2.22,0.38
7,"Post","Nest",100,0.9,0.51
7,"Post","Nest",110,0.85,0.32
7,"Post","Nest",120,1.77,0.65
7,"Post","Nest",130,0.8,0.2
7,"Post","Nest",140,1.3,0.38
7,"Post","Nest",150,1.8,0.44
7,"Post","Nest",160,1.77,0.36
7,"Post","Nest",170,1.25,0.52
7,"Post","Nest",180,1.32,0.84
7,"Post","Nest",190,1.93,0.93
7,"Post","Nest",200,1.35,0.81
7,"Post","Nest",210,1.48,0.87
7,"Post","Nest",220,1.75,1.01
7,"Post","Nest",230,1.8,0.44
7,"Post","Nest",240,1.62,0.21
7,"Post","Nest",250,0.92,0.51
7,"Post","Nest",260,0.8,0.48
7,"Post","Nest",270,1.23,0.74
7,"Post","Nest",280,1.43,0.83
7,"Post","Nest",290,0.72,0.44
7,"Post","Nest",300,0.7,0.54
7,"Post","Nest",310,0.25,0.25
7,"Post","Nest",320,0.2,0.12
7,"Post","Nest",330,0.55,0.32
7,"Post","Nest",340,0,0
7,"Post","Nest",350,0,0
7,"Post","Nest",360,0,0
7,"Post","Nest",370,0.12,0.12
7,"Post","Nest",380,0,0
7,"Post","Nest",390,0,0
7,"Post","Nest",400,0.07,0.07
7,"Post","Nest",410,0.53,0.53
7,"Post","Nest",420,0.28,0.28
7,"Post","Nest",430,0.33,0.21
7,"Post","Nest",440,0.33,0.33
7,"Post","Nest",450,0.3,0.3
7,"Post","Nest",460,0.05,0.05
7,"Post","Nest",470,0,0
7,"Post","Nest",480,0.25,0.22
7,"Post","Nest",490,0.28,0.24
7,"Post","Nest",500,0.25,0.25
7,"Post","Nest",510,0.55,0.55
7,"Post","Nest",520,0.22,0.14
7,"Post","Nest",530,0.5,0.5
7,"Post","Nest",540,0.37,0.37
7,"Post","Nest",550,0,0
7,"Post","Nest",560,0.17,0.12
7,"Post","Nest",570,0.15,0.15
7,"Post","Nest",580,0.57,0.34
7,"Post","Nest",590,0.65,0.47
7,"Post","Nest",600,0.17,0.12
7,"Post","Nest",610,0.23,0.23
7,"Post","Nest",620,0.5,0.5
7,"Post","Nest",630,0.85,0.64
7,"Post","Nest",640,0.2,0.12
7,"Post","Nest",650,0.17,0.17
7,"Post","Nest",660,0.15,0.12
7,"Post","Nest",670,0.1,0.06
7,"Post","Nest",680,0.75,0.47
7,"Post","Nest",690,1.55,0.56
7,"Post","Nest",700,1.87,0.35
7,"Post","Nest",710,1.95,0.53
7,"Post","Nest",720,1.1,0.35
7,"Post","Nest",730,1.83,0.65
7,"Post","Nest",740,1.52,0.74
7,"Post","Nest",750,1.12,0.59
7,"Post","Nest",760,1.57,0.8
7,"Post","Nest",770,0.7,0.7
7,"Post","Nest",780,0.62,0.62
7,"Post","Nest",790,0.85,0.53
7,"Post","Nest",800,0.95,0.79
7,"Post","Nest",810,0.85,0.72
7,"Post","Nest",820,1.68,0.97
7,"Post","Nest",830,2.4,0.85
7,"Post","Nest",840,1.15,0.85
7,"Post","Nest",850,1.43,0.86
7,"Post","Nest",860,0.82,0.82
7,"Post","Nest",870,0.95,0.95
7,"Post","Nest",880,0.28,0.28
7,"Post","Nest",890,0.9,0.77
7,"Post","Nest",900,1.2,0.83
7,"Post","Nest",910,0.85,0.17
7,"Post","Nest",920,1.12,0.88
7,"Post","Nest",930,0.47,0.47
7,"Post","Nest",940,1.02,0.6
7,"Post","Nest",950,0.92,0.8
7,"Post","Nest",960,0.2,0.2
7,"Post","Nest",970,0.17,0.17
7,"Post","Nest",980,0.35,0.35
7,"Post","Nest",990,0.37,0.37
7,"Post","Nest",1000,1.07,0.51
7,"Post","Nest",1010,1.3,0.77
7,"Post","Nest",1020,1.05,0.65
7,"Post","Nest",1030,0.75,0.6
7,"Post","Nest",1040,0,0
7,"Post","Nest",1050,0,0
7,"Post","Nest",1060,0,0
7,"Post","Nest",1070,1,0.71
7,"Post","Nest",1080,0.9,0.9
7,"Post","Nest",1090,0.7,0.7
7,"Post","Nest",1100,1.2,0.7
7,"Post","Nest",1110,1.43,0.88
7,"Post","Nest",1120,1.12,0.51
7,"Post","Nest",1130,1.7,0.78
7,"Post","Nest",1140,0.87,0.51
7,"Post","Nest",1150,0.73,0.52
7,"Post","Nest",1160,0.75,0.45
7,"Post","Nest",1170,0.7,0.64
7,"Post","Nest",1180,0.82,0.7
7,"Post","Nest",1190,0.7,0.7
7,"Post","Nest",1200,0.25,0.25
7,"Post","Nest",1210,0,0
7,"Post","Nest",1220,0,0
7,"Post","Nest",1230,0.37,0.37
7,"Post","Nest",1240,0,0
7,"Post","Nest",1250,0,0
7,"Post","Nest",1260,0.45,0.45
7,"Post","Nest",1270,0.2,0.2
7,"Post","Nest",1280,0.83,0.76
7,"Post","Nest",1290,0.3,0.3
7,"Post","Nest",1300,0.22,0.17
7,"Post","Nest",1310,0,0
7,"Post","Nest",1320,0.3,0.27
7,"Post","Nest",1330,0.82,0.7
7,"Post","Nest",1340,0.33,0.24
7,"Post","Nest",1350,0.25,0.22
7,"Post","Nest",1360,0.28,0.17
7,"Post","Nest",1370,0.28,0.19
7,"Post","Nest",1380,0.7,0.49
7,"Post","Nest",1390,1.08,0.25
7,"Post","Nest",1400,1.93,0.88
7,"Post","Nest",1410,0.95,0.41
7,"Post","Nest",1420,0.07,0.07
7,"Post","Nest",1430,0.8,0.49
7,"Shocks","Nest",0,1.8,0.35
7,"Shocks","Nest",10,1.18,0.24
7,"Shocks","Nest",20,1.83,0.31
7,"Shocks","Nest",30,1.87,0.18
7,"Shocks","Nest",40,1.12,0.24
7,"Shocks","Nest",50,1.12,0.66
7,"Shocks","Nest",60,0.57,0.35
7,"Shocks","Nest",70,0.23,0.23
7,"Shocks","Nest",80,0.53,0.53
7,"Shocks","Nest",90,0.17,0.17
7,"Shocks","Nest",100,0.62,0.62
7,"Shocks","Nest",110,0.33,0.33
7,"Shocks","Nest",120,0.37,0.37
7,"Shocks","Nest",130,0.12,0.06
7,"Shocks","Nest",140,0.98,0.46
7,"Shocks","Nest",150,0.95,0.38
7,"Shocks","Nest",160,0.57,0.4
7,"Shocks","Nest",170,0.57,0.38
7,"Shocks","Nest",180,0.4,0.37
7,"Shocks","Nest",190,0.62,0.62
7,"Shocks","Nest",200,0.2,0.2
7,"Shocks","Nest",210,0.1,0.07
7,"Shocks","Nest",220,0.35,0.35
7,"Shocks","Nest",230,1.07,0.47
7,"Shocks","Nest",240,0.87,0.51
7,"Shocks","Nest",250,0.22,0.14
7,"Shocks","Nest",260,0.05,0.05
7,"Shocks","Nest",270,0,0
7,"Shocks","Nest",280,0,0
7,"Shocks","Nest",290,0.03,0.03
7,"Shocks","Nest",300,0.4,0.4
7,"Shocks","Nest",310,0.28,0.28
7,"Shocks","Nest",320,0.48,0.38
7,"Shocks","Nest",330,0.6,0.57
7,"Shocks","Nest",340,0.57,0.25
7,"Shocks","Nest",350,0.53,0.31
7,"Shocks","Nest",360,0.5,0.33
7,"Shocks","Nest",370,0,0
7,"Shocks","Nest",380,0,0
7,"Shocks","Nest",390,0,0
7,"Shocks","Nest",400,0,0
7,"Shocks","Nest",410,0.15,0.15
7,"Shocks","Nest",420,0.1,0.07
7,"Shocks","Nest",430,0.07,0.07
7,"Shocks","Nest",440,0.22,0.14
7,"Shocks","Nest",450,0.6,0.57
7,"Shocks","Nest",460,0.55,0.52
7,"Shocks","Nest",470,0.47,0.35
7,"Shocks","Nest",480,0.65,0.38
7,"Shocks","Nest",490,0,0
7,"Shocks","Nest",500,0,0
7,"Shocks","Nest",510,0.05,0.05
7,"Shocks","Nest",520,0,0
7,"Shocks","Nest",530,0.33,0.33
7,"Shocks","Nest",540,0.3,0.3
7,"Shocks","Nest",550,0.5,0.35
7,"Shocks","Nest",560,0.9,0.56
7,"Shocks","Nest",570,0.77,0.52
7,"Shocks","Nest",580,0.6,0.36
7,"Shocks","Nest",590,0.48,0.28
7,"Shocks","Nest",600,0.92,0.56
7,"Shocks","Nest",610,0.45,0.42
7,"Shocks","Nest",620,1.18,0.69
7,"Shocks","Nest",630,0.93,0.6
7,"Shocks","Nest",640,0.1,0.1
7,"Shocks","Nest",650,0.53,0.35
7,"Shocks","Nest",660,0.9,0.55
7,"Shocks","Nest",670,0.53,0.25
7,"Shocks","Nest",680,0.65,0.37
7,"Shocks","Nest",690,0.25,0.15
7,"Shocks","Nest",700,0.25,0.14
7,"Shocks","Nest",710,0,0
7,"Shocks","Nest",720,0.4,0.21
7,"Shocks","Nest",730,1.15,0.42
7,"Shocks","Nest",740,1.75,0.68
7,"Shocks","Nest",750,1.77,0.14
7,"Shocks","Nest",760,1.38,0.45
7,"Shocks","Nest",770,1.7,0.16
7,"Shocks","Nest",780,0.45,0.26
7,"Shocks","Nest",790,0.35,0.25
7,"Shocks","Nest",800,0,0
7,"Shocks","Nest",810,0,0
7,"Shocks","Nest",820,0,0
7,"Shocks","Nest",830,0.95,0.51
7,"Shocks","Nest",840,1.35,0.7
7,"Shocks","Nest",850,1.07,0.47
7,"Shocks","Nest",860,0.1,0.07
7,"Shocks","Nest",870,1.02,1.02
7,"Shocks","Nest",880,0.7,0.41
7,"Shocks","Nest",890,0,0
7,"Shocks","Nest",900,0,0
7,"Shocks","Nest",910,0.17,0.17
7,"Shocks","Nest",920,0,0
7,"Shocks","Nest",930,0,0
7,"Shocks","Nest",940,0.08,0.05
7,"Shocks","Nest",950,0.05,0.05
7,"Shocks","Nest",960,0.77,0.54
7,"Shocks","Nest",970,0,0
7,"Shocks","Nest",980,0.4,0.34
7,"Shocks","Nest",990,1.12,0.65
7,"Shocks","Nest",1000,0.47,0.35
7,"Shocks","Nest",1010,0.5,0.33
7,"Shocks","Nest",1020,0,0
7,"Shocks","Nest",1030,0.03,0.03
7,"Shocks","Nest",1040,0.9,0.52
7,"Shocks","Nest",1050,1.3,0.84
7,"Shocks","Nest",1060,0.98,0.57
7,"Shocks","Nest",1070,1.23,0.72
7,"Shocks","Nest",1080,0.37,0.28
7,"Shocks","Nest",1090,0.53,0.53
7,"Shocks","Nest",1100,0.33,0.33
7,"Shocks","Nest",1110,0,0
7,"Shocks","Nest",1120,0.25,0.14
7,"Shocks","Nest",1130,0.85,0.52
7,"Shocks","Nest",1140,0.5,0.5
7,"Shocks","Nest",1150,0.75,0.48
7,"Shocks","Nest",1160,1,0.55
7,"Shocks","Nest",1170,1.05,0.38
7,"Shocks","Nest",1180,0.65,0.5
7,"Shocks","Nest",1190,0,0
7,"Shocks","Nest",1200,0,0
7,"Shocks","Nest",1210,0,0
7,"Shocks","Nest",1220,0,0
7,"Shocks","Nest",1230,0,0
7,"Shocks","Nest",1240,0,0
7,"Shocks","Nest",1250,0,0
7,"Shocks","Nest",1260,0,0
7,"Shocks","Nest",1270,0,0
7,"Shocks","Nest",1280,0,0
7,"Shocks","Nest",1290,0.23,0.23
7,"Shocks","Nest",1300,0.93,0.93
7,"Shocks","Nest",1310,0.6,0.47
7,"Shocks","Nest",1320,0.82,0.4
7,"Shocks","Nest",1330,1.43,0.62
7,"Shocks","Nest",1340,0.42,0.19
7,"Shocks","Nest",1350,0.78,0.65
7,"Shocks","Nest",1360,0.65,0.65
7,"Shocks","Nest",1370,0.65,0.65
7,"Shocks","Nest",1380,0.75,0.72
7,"Shocks","Nest",1390,0.62,0.32
7,"Shocks","Nest",1400,2.12,0.74
7,"Shocks","Nest",1410,2.27,0.85
7,"Shocks","Nest",1420,2.67,0.9
7,"Shocks","Nest",1430,2.48,0.85
1,"Baseline","Food",0,0.03,0.03
1,"Baseline","Food",10,0,0
1,"Baseline","Food",20,0,0
1,"Baseline","Food",30,0,0
1,"Baseline","Food",40,0,0
1,"Baseline","Food",50,0,0
1,"Baseline","Food",60,0,0
1,"Baseline","Food",70,0,0
1,"Baseline","Food",80,0,0
1,"Baseline","Food",90,0,0
1,"Baseline","Food",100,0.03,0.03
1,"Baseline","Food",110,0,0
1,"Baseline","Food",120,0.17,0.14
1,"Baseline","Food",130,0.05,0.05
1,"Baseline","Food",140,0,0
1,"Baseline","Food",150,0,0
1,"Baseline","Food",160,0,0
1,"Baseline","Food",170,0.05,0.05
1,"Baseline","Food",180,0,0
1,"Baseline","Food",190,0,0
1,"Baseline","Food",200,0,0
1,"Baseline","Food",210,0.03,0.03
1,"Baseline","Food",220,0.07,0.07
1,"Baseline","Food",230,0,0
1,"Baseline","Food",240,0,0
1,"Baseline","Food",250,0.17,0.12
1,"Baseline","Food",260,0.3,0.24
1,"Baseline","Food",270,0.2,0.14
1,"Baseline","Food",280,0.1,0.07
1,"Baseline","Food",290,0.05,0.03
1,"Baseline","Food",300,0,0
1,"Baseline","Food",310,0.08,0.05
1,"Baseline","Food",320,0.15,0.15
1,"Baseline","Food",330,0.25,0.25
1,"Baseline","Food",340,0.12,0.12
1,"Baseline","Food",350,0,0
1,"Baseline","Food",360,0,0
1,"Baseline","Food",370,0,0
1,"Baseline","Food",380,0.03,0.03
1,"Baseline","Food",390,0,0
1,"Baseline","Food",400,0,0
1,"Baseline","Food",410,0,0
1,"Baseline","Food",420,0.03,0.03
1,"Baseline","Food",430,0.07,0.07
1,"Baseline","Food",440,0,0
1,"Baseline","Food",450,0,0
1,"Baseline","Food",460,0.15,0.15
1,"Baseline","Food",470,0.1,0.1
1,"Baseline","Food",480,0,0
1,"Baseline","Food",490,0.05,0.05
1,"Baseline","Food",500,0.05,0.05
1,"Baseline","Food",510,0.15,0.15
1,"Baseline","Food",520,0,0
1,"Baseline","Food",530,0.07,0.07
1,"Baseline","Food",540,0,0
1,"Baseline","Food",550,0,0
1,"Baseline","Food",560,0.07,0.07
1,"Baseline","Food",570,0,0
1,"Baseline","Food",580,0.15,0.15
1,"Baseline","Food",590,0.2,0.12
1,"Baseline","Food",600,0.35,0.26
1,"Baseline","Food",610,0,0
1,"Baseline","Food",620,0,0
1,"Baseline","Food",630,0,0
1,"Baseline","Food",640,0,0
1,"Baseline","Food",650,0,0
1,"Baseline","Food",660,0,0
1,"Baseline","Food",670,0,0
1,"Baseline","Food",680,0.07,0.07
1,"Baseline","Food",690,0.15,0.1
1,"Baseline","Food",700,0,0
1,"Baseline","Food",710,0.03,0.03
1,"Baseline","Food",720,0.25,0.13
1,"Baseline","Food",730,0.33,0.24
1,"Baseline","Food",740,0.37,0.08
1,"Baseline","Food",750,0.87,0.13
1,"Baseline","Food",760,1,0.26
1,"Baseline","Food",770,0.65,0.4
1,"Baseline","Food",780,0.75,0.33
1,"Baseline","Food",790,0.97,0.65
1,"Baseline","Food",800,0.33,0.19
1,"Baseline","Food",810,0.5,0.19
1,"Baseline","Food",820,0.42,0.16
1,"Baseline","Food",830,0.75,0.43
1,"Baseline","Food",840,0.25,0.09
1,"Baseline","Food",850,0.5,0.25
1,"Baseline","Food",860,0.62,0.25
1,"Baseline","Food",870,0.3,0.13
1,"Baseline","Food",880,0.17,0.07
1,"Baseline","Food",890,0.05,0.03
1,"Baseline","Food",900,0.15,0.12
1,"Baseline","Food",910,0.03,0.03
1,"Baseline","Food",920,0.23,0.13
1,"Baseline","Food",930,0.28,0.24
1,"Baseline","Food",940,0.03,0.03
1,"Baseline","Food",950,0,0
1,"Baseline","Food",960,0,0
1,"Baseline","Food",970,0.5,0.44
1,"Baseline","Food",980,0.38,0.15
1,"Baseline","Food",990,0.75,0.31
1,"Baseline","Food",1000,0.47,0.28
1,"Baseline","Food",1010,0.25,0.19
1,"Baseline","Food",1020,0.08,0.05
1,"Baseline","Food",1030,0.68,0.38
1,"Baseline","Food",1040,0.4,0.12
1,"Baseline","Food",1050,0.28,0.11
1,"Baseline","Food",1060,1.4,1.03
1,"Baseline","Food",1070,0.07,0.07
1,"Baseline","Food",1080,0.07,0.07
1,"Baseline","Food",1090,0.87,0.87
1,"Baseline","Food",1100,0.4,0.34
1,"Baseline","Food",1110,0,0
1,"Baseline","Food",1120,0.9,0.83
1,"Baseline","Food",1130,2.45,2.35
1,"Baseline","Food",1140,0.97,0.56
1,"Baseline","Food",1150,0.5,0.5
1,"Baseline","Food",1160,0.9,0.87
1,"Baseline","Food",1170,0.37,0.13
1,"Baseline","Food",1180,0.4,0.37
1,"Baseline","Food",1190,0.17,0.12
1,"Baseline","Food",1200,0,0
1,"Baseline","Food",1210,0,0
1,"Baseline","Food",1220,0,0
1,"Baseline","Food",1230,0,0
1,"Baseline","Food",1240,0,0
1,"Baseline","Food",1250,0.05,0.03
1,"Baseline","Food",1260,0.12,0.12
1,"Baseline","Food",1270,0.12,0.12
1,"Baseline","Food",1280,0.85,0.85
1,"Baseline","Food",1290,0.25,0.16
1,"Baseline","Food",1300,0.28,0.1
1,"Baseline","Food",1310,0.03,0.03
1,"Baseline","Food",1320,0.15,0.15
1,"Baseline","Food",1330,0.37,0.28
1,"Baseline","Food",1340,0.17,0.07
1,"Baseline","Food",1350,0.87,0.55
1,"Baseline","Food",1360,1.25,0.53
1,"Baseline","Food",1370,0.75,0.45
1,"Baseline","Food",1380,0.53,0.11
1,"Baseline","Food",1390,0.65,0.47
1,"Baseline","Food",1400,0.15,0.06
1,"Baseline","Food",1410,0.28,0.11
1,"Baseline","Food",1420,1.7,0.9
1,"Baseline","Food",1430,1.75,1.05
1,"Post","Food",0,1.92,1.12
1,"Post","Food",10,0.45,0.19
1,"Post","Food",20,0.78,0.31
1,"Post","Food",30,0.98,0.42
1,"Post","Food",40,0.5,0.17
1,"Post","Food",50,0.37,0.18
1,"Post","Food",60,0.2,0.12
1,"Post","Food",70,0.45,0.38
1,"Post","Food",80,0.45,0.28
1,"Post","Food",90,0.2,0.12
1,"Post","Food",100,0.2,0.11
1,"Post","Food",110,0.25,0.05
1,"Post","Food",120,0.1,0.07
1,"Post","Food",130,0.1,0.04
1,"Post","Food",140,0.12,0.08
1,"Post","Food",150,0,0
1,"Post","Food",160,0.03,0.03
1,"Post","Food",170,0,0
1,"Post","Food",180,0,0
1,"Post","Food",190,0,0
1,"Post","Food",200,0,0
1,"Post","Food",210,0,0
1,"Post","Food",220,0,0
1,"Post","Food",230,0.03,0.03
1,"Post","Food",240,0.17,0.1
1,"Post","Food",250,0.35,0.29
1,"Post","Food",260,0.12,0.12
1,"Post","Food",270,0,0
1,"Post","Food",280,0,0
1,"Post","Food",290,0.03,0.03
1,"Post","Food",300,0.1,0.1
1,"Post","Food",310,0.05,0.03
1,"Post","Food",320,0.03,0.03
1,"Post","Food",330,0.12,0.12
1,"Post","Food",340,0.05,0.03
1,"Post","Food",350,0,0
1,"Post","Food",360,0.23,0.23
1,"Post","Food",370,0.03,0.03
1,"Post","Food",380,0.07,0.07
1,"Post","Food",390,0.2,0.2
1,"Post","Food",400,0.15,0.15
1,"Post","Food",410,0,0
1,"Post","Food",420,0,0
1,"Post","Food",430,0,0
1,"Post","Food",440,0,0
1,"Post","Food",450,0,0
1,"Post","Food",460,0,0
1,"Post","Food",470,0.07,0.07
1,"Post","Food",480,0.03,0.03
1,"Post","Food",490,0.07,0.07
1,"Post","Food",500,0,0
1,"Post","Food",510,0.12,0.12
1,"Post","Food",520,0,0
1,"Post","Food",530,0,0
1,"Post","Food",540,0.05,0.05
1,"Post","Food",550,0,0
1,"Post","Food",560,0,0
1,"Post","Food",570,0.1,0.07
1,"Post","Food",580,0.08,0.05
1,"Post","Food",590,0.12,0.06
1,"Post","Food",600,0,0
1,"Post","Food",610,0,0
1,"Post","Food",620,0.03,0.03
1,"Post","Food",630,0,0
1,"Post","Food",640,0.15,0.12
1,"Post","Food",650,0.22,0.14
1,"Post","Food",660,0,0
1,"Post","Food",670,0,0
1,"Post","Food",680,0.25,0.13
1,"Post","Food",690,0.1,0.06
1,"Post","Food",700,0,0
1,"Post","Food",710,0,0
1,"Post","Food",720,0,0
1,"Post","Food",730,0,0
1,"Post","Food",740,0,0
1,"Post","Food",750,0,0
1,"Post","Food",760,0,0
1,"Post","Food",770,0,0
1,"Post","Food",780,0.07,0.07
1,"Post","Food",790,0.25,0.19
1,"Post","Food",800,0.05,0.05
1,"Post","Food",810,0.05,0.03
1,"Post","Food",820,0,0
1,"Post","Food",830,0,0
1,"Post","Food",840,0,0
1,"Post","Food",850,0,0
1,"Post","Food",860,0.17,0.17
1,"Post","Food",870,0.22,0.14
1,"Post","Food",880,0.23,0.19
1,"Post","Food",890,0.23,0.23
1,"Post","Food",900,0.1,0.07
1,"Post","Food",910,0.17,0.12
1,"Post","Food",920,0.33,0.29
1,"Post","Food",930,0.1,0.07
1,"Post","Food",940,0.12,0.12
1,"Post","Food",950,0.07,0.07
1,"Post","Food",960,0,0
1,"Post","Food",970,0,0
1,"Post","Food",980,0,0
1,"Post","Food",990,0,0
1,"Post","Food",1000,0,0
1,"Post","Food",1010,0.3,0.19
1,"Post","Food",1020,0.57,0.4
1,"Post","Food",1030,0.25,0.22
1,"Post","Food",1040,0.35,0.23
1,"Post","Food",1050,0.12,0.09
1,"Post","Food",1060,0.2,0.07
1,"Post","Food",1070,0.42,0.36
1,"Post","Food",1080,0.15,0.09
1,"Post","Food",1090,0.35,0.29
1,"Post","Food",1100,0.05,0.05
1,"Post","Food",1110,0.05,0.03
1,"Post","Food",1120,1.55,1.45
1,"Post","Food",1130,0.22,0.13
1,"Post","Food",1140,0.07,0.07
1,"Post","Food",1150,0.42,0.36
1,"Post","Food",1160,0,0
1,"Post","Food",1170,0.1,0.1
1,"Post","Food",1180,0,0
1,"Post","Food",1190,0.05,0.05
1,"Post","Food",1200,0.05,0.05
1,"Post","Food",1210,0.03,0.03
1,"Post","Food",1220,0,0
1,"Post","Food",1230,0,0
1,"Post","Food",1240,0,0
1,"Post","Food",1250,0.55,0.38
1,"Post","Food",1260,0.95,0.88
1,"Post","Food",1270,0.07,0.07
1,"Post","Food",1280,0.4,0.26
1,"Post","Food",1290,0.12,0.12
1,"Post","Food",1300,0.05,0.05
1,"Post","Food",1310,0.03,0.03
1,"Post","Food",1320,0,0
1,"Post","Food",1330,0.1,0.1
1,"Post","Food",1340,0.05,0.05
1,"Post","Food",1350,0.15,0.1
1,"Post","Food",1360,0.2,0.2
1,"Post","Food",1370,0.25,0.25
1,"Post","Food",1380,0.75,0.75
1,"Post","Food",1390,0.08,0.05
1,"Post","Food",1400,0.53,0.31
1,"Post","Food",1410,0.15,0.09
1,"Post","Food",1420,0.68,0.3
1,"Post","Food",1430,0.83,0.57
1,"Shocks","Food",0,0.48,0.18
1,"Shocks","Food",10,1.55,0.3
1,"Shocks","Food",20,1.57,0.77
1,"Shocks","Food",30,0.53,0.29
1,"Shocks","Food",40,0.33,0.29
1,"Shocks","Food",50,0.4,0.15
1,"Shocks","Food",60,0.9,0.39
1,"Shocks","Food",70,0.28,0.08
1,"Shocks","Food",80,0.05,0.05
1,"Shocks","Food",90,0.2,0.04
1,"Shocks","Food",100,0.98,0.49
1,"Shocks","Food",110,0,0
1,"Shocks","Food",120,0.08,0.05
1,"Shocks","Food",130,0.4,0.34
1,"Shocks","Food",140,1.87,1.59
1,"Shocks","Food",150,0.1,0.07
1,"Shocks","Food",160,0.03,0.03
1,"Shocks","Food",170,0.17,0.17
1,"Shocks","Food",180,0.12,0.08
1,"Shocks","Food",190,0.15,0.15
1,"Shocks","Food",200,0.03,0.03
1,"Shocks","Food",210,0,0
1,"Shocks","Food",220,0,0
1,"Shocks","Food",230,0.03,0.03
1,"Shocks","Food",240,0,0
1,"Shocks","Food",250,0,0
1,"Shocks","Food",260,0,0
1,"Shocks","Food",270,0.12,0.08
1,"Shocks","Food",280,0.08,0.05
1,"Shocks","Food",290,0.17,0.17
1,"Shocks","Food",300,0.05,0.05
1,"Shocks","Food",310,0.03,0.03
1,"Shocks","Food",320,0.03,0.03
1,"Shocks","Food",330,0.1,0.1
1,"Shocks","Food",340,0,0
1,"Shocks","Food",350,0,0
1,"Shocks","Food",360,0,0
1,"Shocks","Food",370,0,0
1,"Shocks","Food",380,0,0
1,"Shocks","Food",390,0,0
1,"Shocks","Food",400,0,0
1,"Shocks","Food",410,0,0
1,"Shocks","Food",420,0,0
1,"Shocks","Food",430,0.07,0.07
1,"Shocks","Food",440,0,0
1,"Shocks","Food",450,0,0
1,"Shocks","Food",460,0,0
1,"Shocks","Food",470,0,0
1,"Shocks","Food",480,0,0
1,"Shocks","Food",490,0.07,0.07
1,"Shocks","Food",500,0.05,0.05
1,"Shocks","Food",510,0.05,0.05
1,"Shocks","Food",520,0.03,0.03
1,"Shocks","Food",530,0,0
1,"Shocks","Food",540,0.03,0.03
1,"Shocks","Food",550,0.03,0.03
1,"Shocks","Food",560,0,0
1,"Shocks","Food",570,0.05,0.05
1,"Shocks","Food",580,0.3,0.27
1,"Shocks","Food",590,0.17,0.17
1,"Shocks","Food",600,0.03,0.03
1,"Shocks","Food",610,0,0
1,"Shocks","Food",620,0,0
1,"Shocks","Food",630,0,0
1,"Shocks","Food",640,0.03,0.03
1,"Shocks","Food",650,0,0
1,"Shocks","Food",660,0.05,0.05
1,"Shocks","Food",670,0,0
1,"Shocks","Food",680,0.03,0.03
1,"Shocks","Food",690,0.03,0.03
1,"Shocks","Food",700,0,0
1,"Shocks","Food",710,0.03,0.03
1,"Shocks","Food",720,0,0
1,"Shocks","Food",730,0,0
